epoch,batch,loss,enc_norm,dec_norm
4,0,0.7874330954220568,6.066226005554199,6.261203289031982
4,1,0.7815626819837608,6.073803424835205,6.262923717498779
4,2,0.7756889452210891,6.082089424133301,6.265007019042969
4,3,0.7697993055879672,6.090956687927246,6.267515659332275
4,4,0.763880926030444,6.100277423858643,6.27048921585083
4,5,0.7579225061830036,6.109928607940674,6.2739481925964355
4,6,0.7519154580011284,6.119790554046631,6.277894496917725
4,7,0.7458547101152746,6.1297607421875,6.282312870025635
4,8,0.7397399039851074,6.139760971069336,6.287174224853516
4,9,0.7335768589461142,6.149745464324951,6.292436122894287
5,0,0.7273781988035865,6.159697532653809,6.29804801940918
5,1,0.721162945793193,6.169619083404541,6.303956031799316
5,2,0.7149547717057347,6.179521560668945,6.310105800628662
5,3,0.7087799296316328,6.189420223236084,6.316445350646973
5,4,0.7026650946688211,6.199334621429443,6.322926998138428
5,5,0.6966354712207434,6.209280490875244,6.3295063972473145
5,6,0.6907138276140659,6.219273090362549,6.336142539978027
5,7,0.6849203160816144,6.229308605194092,6.342796325683594
5,8,0.67927284285241,6.239367961883545,6.349428176879883
5,9,0.6737870918302091,6.249417304992676,6.356001853942871
6,0,0.6684758015502851,6.2594146728515625,6.362480163574219
6,1,0.6633479778196054,6.2693257331848145,6.368829250335693
6,2,0.6584077627973871,6.279116630554199,6.375018119812012
6,3,0.6536539338281396,6.288764476776123,6.381016254425049
6,4,0.6490795870740607,6.298252582550049,6.386799335479736
6,5,0.6446723231303024,6.307568550109863,6.392344951629639
6,6,0.6404151927362494,6.316709518432617,6.3976335525512695
6,7,0.6362881987519466,6.32567834854126,6.402652263641357
6,8,0.6322703973677273,6.334481716156006,6.40739107131958
6,9,0.6283421199550292,6.343125820159912,6.411849021911621
7,0,0.6244869293122897,6.351613998413086,6.416031837463379
7,1,0.6206932667074643,6.359940528869629,6.419952392578125
7,2,0.6169547913617447,6.3680877685546875,6.423630237579346
7,3,0.6132701749313219,6.376025676727295,6.427084922790527
7,4,0.6096419570602232,6.383716583251953,6.43034029006958
7,5,0.6060749974380032,6.391116619110107,6.433419227600098
7,6,0.6025748917590246,6.3981804847717285,6.436347007751465
7,7,0.5991465155223809,6.4048686027526855,6.439148426055908
7,8,0.5957930460450361,6.411149501800537,6.4418487548828125
7,9,0.5925154372306167,6.41701078414917,6.444477558135986
8,0,0.5893122880573439,6.422454833984375,6.447063446044922
8,1,0.5861802359337348,6.427504062652588,6.449638843536377
8,2,0.5831140288530225,6.432199001312256,6.452238082885742
8,3,0.5801069468967747,6.4365949630737305,6.454895973205566
8,4,0.5771509749655207,6.440758228302002,6.457647323608398
8,5,0.5742370527965148,6.444757461547852,6.4605255126953125
8,6,0.571355424567496,6.448659896850586,6.463563442230225
8,7,0.5684960609711092,6.45252799987793,6.4667887687683105
8,8,0.5656491119821343,6.456413269042969,6.4702253341674805
8,9,0.5628053731276138,6.460354804992676,6.473891258239746
9,0,0.5599565876845578,6.464382171630859,6.4777960777282715
9,1,0.5570959279485228,6.468513011932373,6.481945037841797
9,2,0.5542179719889979,6.4727559089660645,6.486337661743164
9,3,0.5513189412648838,6.477116584777832,6.490966320037842
9,4,0.5483966380771454,6.48159646987915,6.495822429656982
9,5,0.545450358125477,6.486197471618652,6.5008931159973145
9,6,0.5424808157758415,6.490917205810547,6.506164073944092
9,7,0.5394900765167192,6.495758533477783,6.511619567871094
9,8,0.5364814569705949,6.50071907043457,6.517244338989258
9,9,0.5334594929288761,6.505794048309326,6.523020267486572
10,0,0.5304297679950094,6.510976314544678,6.528932094573975
10,1,0.5268839955277864,6.515028953552246,6.532292366027832
10,2,0.5234861090749541,6.519559860229492,6.537136554718018
10,3,0.5202568268305219,6.523326873779297,6.544093132019043
10,4,0.5171099302213433,6.527029514312744,6.5516037940979
10,5,0.5140384483825362,6.53057336807251,6.558485507965088
10,6,0.5110381384630049,6.534125328063965,6.564495086669922
10,7,0.5080938719615207,6.537930965423584,6.569851398468018
10,8,0.5052180334450793,6.542171001434326,6.574858665466309
10,9,0.5024217657120879,6.5468831062316895,6.579660892486572
11,0,0.49969902651738185,6.55202054977417,6.584274768829346
11,1,0.49704398982561626,6.5574846267700195,6.588704586029053
11,2,0.49446085318205546,6.563265800476074,6.592984676361084
11,3,0.4919527833573494,6.569517135620117,6.597192287445068
11,4,0.48951482639502175,6.576457977294922,6.601390361785889
11,5,0.4871417273759019,6.584165573120117,6.605609893798828
11,6,0.4848327184748571,6.5924882888793945,6.609836101531982
11,7,0.48258728334785883,6.6011176109313965,6.614001274108887
11,8,0.4804014167903077,6.609710216522217,6.618044853210449
11,9,0.47827010741903564,6.618018627166748,6.621983528137207
12,0,0.4761906393129113,6.625986099243164,6.625903606414795
12,1,0.474162184209304,6.633733749389648,6.629951000213623
12,2,0.4721820181097359,6.641453266143799,6.634279251098633
12,3,0.4702464215804014,6.649277687072754,6.638996124267578
12,4,0.46835354554491504,6.657207489013672,6.64412260055542
12,5,0.4665022732211639,6.665131092071533,6.6495866775512695
12,6,0.46468959562451573,6.672895908355713,6.655257701873779
12,7,0.46291142900878146,6.680399417877197,6.661009311676025
12,8,0.4611645796714967,6.687628269195557,6.6667656898498535
12,9,0.4594465294458838,6.694620132446289,6.67249870300293
13,0,0.4577544655963153,6.701425552368164,6.678206443786621
13,1,0.45608585674277624,6.7080912590026855,6.6838812828063965
13,2,0.4544387732704298,6.714655876159668,6.6894989013671875
13,3,0.45281196144723246,6.721150875091553,6.695030212402344
13,4,0.45120406860601747,6.727596282958984,6.700458526611328
13,5,0.4496134759836852,6.733994483947754,6.705779075622559
13,6,0.4480387349221311,6.740330219268799,6.710992813110352
13,7,0.4464785922891159,6.746584415435791,6.716100692749023
13,8,0.4449317709591153,6.752745628356934,6.721101760864258
13,9,0.44339701840452617,6.758805751800537,6.725990295410156
14,0,0.441872765484282,6.764744758605957,6.73076057434082
14,1,0.4403570860615925,6.770532608032227,6.735414981842041
14,2,0.43884742027156465,6.776149749755859,6.739978313446045
14,3,0.43734107076671347,6.781608581542969,6.74450159072876
14,4,0.43583528914263236,6.786947727203369,6.749050140380859
14,5,0.43432706696907075,6.792220592498779,6.753681182861328
14,6,0.43281309996787076,6.797471523284912,6.758431434631348
14,7,0.4312900730064818,6.802727222442627,6.763316631317139
14,8,0.42975475838228694,6.80800199508667,6.768342018127441
14,9,0.4282040655209667,6.8133039474487305,6.773509502410889
15,0,0.4266351487629553,6.818634510040283,6.77881383895874
15,1,0.4250334240106427,6.822869777679443,6.785303115844727
15,2,0.4233426768031029,6.827736854553223,6.790128231048584
15,3,0.4217457391768281,6.831023216247559,6.793686866760254
15,4,0.42013438125936364,6.832350254058838,6.797357559204102
15,5,0.4184852105644117,6.833004951477051,6.802675724029541
15,6,0.41681515739670727,6.833818435668945,6.809240818023682
15,7,0.4151476289082553,6.835463047027588,6.81608772277832
15,8,0.41346699722084157,6.83778715133667,6.822594165802002
15,9,0.41176270572348894,6.840216636657715,6.828661918640137
16,0,0.4100429585222991,6.842329978942871,6.834486484527588
16,1,0.40831113149462417,6.844026565551758,6.840301990509033
16,2,0.40655840935370013,6.845470428466797,6.846287250518799
16,3,0.4047780275573041,6.846835136413574,6.852475166320801
16,4,0.402967736590371,6.848139762878418,6.8587565422058105
16,5,0.4011267396889826,6.8494038581848145,6.8649582862854
16,6,0.3992568841274582,6.85072660446167,6.870945453643799
16,7,0.3973608184894144,6.852209568023682,6.876602649688721
16,8,0.39543996277855187,6.853883266448975,6.881893634796143
16,9,0.3934949480493455,6.855688571929932,6.886892318725586
17,0,0.3915268340300123,6.8575215339660645,6.891694068908691
17,1,0.3895404345216067,6.859323501586914,6.896368503570557
17,2,0.3875434241404676,6.861146926879883,6.900972843170166
17,3,0.38554111476455954,6.863155841827393,6.905566215515137
17,4,0.3835358017346333,6.865556716918945,6.910242557525635
17,5,0.38153133138534157,6.868491172790527,6.915123462677002
17,6,0.3795342486805723,6.87195348739624,6.920289516448975
17,7,0.3775504861551249,6.875803470611572,6.925745010375977
17,8,0.3755838716785065,6.879848003387451,6.931455612182617
17,9,0.37363804003054446,6.883958339691162,6.9373908042907715
18,0,0.3717175417233366,6.888123989105225,6.943549633026123
18,1,0.36982683104834924,6.89243745803833,6.949949741363525
18,2,0.3679694173044523,6.897004127502441,6.9565935134887695
18,3,0.36614898786422645,6.901857852935791,6.963474750518799
18,4,0.3643690697564904,6.906947612762451,6.970585823059082
18,5,0.3626323935500261,6.912178993225098,6.977936267852783
18,6,0.3609414866115531,6.917474269866943,6.985551834106445
18,7,0.35929864933399247,6.922808647155762,6.993436336517334
18,8,0.3577057304979272,6.928208351135254,7.00153112411499
18,9,0.35616409252983916,6.933726787567139,7.0097222328186035
19,0,0.3546743157834108,6.939425468444824,7.017907619476318
19,1,0.3532366208671095,6.9453558921813965,7.026061534881592
19,2,0.3518506293239304,6.951548099517822,7.034246921539307
19,3,0.35051532917207284,6.957992076873779,7.042549133300781
19,4,0.34922931649614486,6.964642524719238,7.050985336303711
19,5,0.34799081652377817,6.971439361572266,7.059494972229004
19,6,0.34679745300743126,6.978334426879883,7.06799840927124
19,7,0.34564652496912973,6.985313415527344,7.076467037200928
19,8,0.34453551945360605,6.992387771606445,7.084934711456299
19,9,0.34346193707413164,6.999577522277832,7.093451499938965
20,0,0.34242302472044406,7.006898880004883,7.102029323577881
20,1,0.3415257553840436,7.013869762420654,7.110849380493164
20,2,0.3405499092406512,7.02377462387085,7.122004985809326
20,3,0.33959073709809207,7.030945301055908,7.1294965744018555
20,4,0.3387493575918592,7.037464618682861,7.137990474700928
20,5,0.337876955572479,7.045027256011963,7.147614002227783
20,6,0.3370118498587078,7.053138256072998,7.156825065612793
20,7,0.33618944829857256,7.06149435043335,7.164466381072998
20,8,0.3353726456464894,7.069868087768555,7.170562744140625
20,9,0.3345617534076246,7.078184127807617,7.175955295562744
21,0,0.33377113610854847,7.086422920227051,7.181888103485107
21,1,0.33298693351331266,7.094653606414795,7.188987731933594
21,2,0.33220100507960726,7.10293436050415,7.197049140930176
21,3,0.3314285120485658,7.111186504364014,7.205527305603027
21,4,0.33067523854186476,7.119247913360596,7.21370267868042
21,5,0.3299282074035791,7.127039432525635,7.221067905426025
21,6,0.3291833523409099,7.134660243988037,7.227649688720703
21,7,0.32844527563630965,7.142227649688721,7.233832836151123
21,8,0.3277136510417611,7.149801731109619,7.240086078643799
21,9,0.32698842551434526,7.157412052154541,7.246669292449951
22,0,0.3262734089048758,7.165061950683594,7.253541946411133
22,1,0.3255673997904551,7.172727108001709,7.260468006134033
22,2,0.3248653050419793,7.1803998947143555,7.26721715927124
22,3,0.32416659944019655,7.188091278076172,7.273772239685059
22,4,0.3234732234101133,7.195790767669678,7.280309677124023
22,5,0.3227846587683735,7.203456878662109,7.286993503570557
22,6,0.322101256104108,7.211033344268799,7.293789863586426
22,7,0.32142511035753474,7.218477249145508,7.300483703613281
22,8,0.3207562993440106,7.225796222686768,7.306837558746338
22,9,0.3200936110986855,7.233068943023682,7.312739849090576
23,0,0.31943842237178643,7.240408897399902,7.318264961242676
23,1,0.3187934301641907,7.247923374176025,7.323615074157715
23,2,0.31815929379406027,7.2556657791137695,7.328976631164551
23,3,0.31753709278619935,7.2636284828186035,7.3343706130981445
23,4,0.3169293099817423,7.271748065948486,7.339619159698486
23,5,0.3163371663569451,7.279940128326416,7.344458103179932
23,6,0.3157611865764761,7.288140773773193,7.348736763000488
23,7,0.31520295247898655,7.296347618103027,7.352533340454102
23,8,0.3146638461400346,7.304624557495117,7.356090068817139
23,9,0.3141443805443701,7.31305456161499,7.359616756439209
24,0,0.31364502999252375,7.3216753005981445,7.363151550292969
24,1,0.31316608894665365,7.3304443359375,7.366598129272461
24,2,0.3127075408916338,7.339249610900879,7.369872093200684
24,3,0.3122697372244764,7.347966194152832,7.373000144958496
24,4,0.3118523422583249,7.3565216064453125,7.376088619232178
24,5,0.31145421895997716,7.36491584777832,7.379223823547363
24,6,0.3110745096328691,7.373196601867676,7.382419586181641
24,7,0.3107123039729952,7.381404399871826,7.385649681091309
24,8,0.31036612321715584,7.3895440101623535,7.388895034790039
24,9,0.31003455074369923,7.397589206695557,7.392170429229736
25,0,0.30971619961028907,7.405508041381836,7.395511150360107
25,1,0.3096135644399258,7.4129838943481445,7.39753532409668
25,2,0.3092839739863399,7.42097806930542,7.401463508605957
25,3,0.308945788220403,7.428622245788574,7.40338134765625
25,4,0.3086169634495949,7.433937072753906,7.40805721282959
25,5,0.30838912404083163,7.438472270965576,7.412304401397705
25,6,0.3081123732927966,7.44304895401001,7.415094375610352
25,7,0.3078386061004309,7.448110580444336,7.417461395263672
25,8,0.30760783698307004,7.4540019035339355,7.420315742492676
25,9,0.3073637673890801,7.4605393409729,7.423792362213135
26,0,0.307095208566301,7.467384338378906,7.427413463592529
26,1,0.3068393068354329,7.474307060241699,7.430576324462891
26,2,0.3066038254624046,7.4810872077941895,7.433238983154297
26,3,0.30636297498263987,7.487780570983887,7.435856819152832
26,4,0.30610920565939315,7.494507312774658,7.438851833343506
26,5,0.30586215541680095,7.5012102127075195,7.4422430992126465
26,6,0.30562723964845007,7.507778644561768,7.445784568786621
26,7,0.3053883090989805,7.514138698577881,7.449325084686279
26,8,0.3051436525289788,7.520388603210449,7.45294189453125
26,9,0.3049040653048378,7.5266852378845215,7.456762790679932
27,0,0.304668095072661,7.533116817474365,7.460768222808838
27,1,0.3044277344026868,7.539665699005127,7.464746952056885
27,2,0.3041861579794083,7.54624080657959,7.468449115753174
27,3,0.30395115694399744,7.55272102355957,7.4718241691589355
27,4,0.3037189615122148,7.559025764465332,7.47504186630249
27,5,0.30348164139502787,7.565152645111084,7.478365421295166
27,6,0.3032419651696513,7.571162700653076,7.481986045837402
27,7,0.30300655897018236,7.577174663543701,7.485945224761963
27,8,0.3027734675711503,7.583308219909668,7.49014949798584
27,9,0.3025388788674319,7.589602470397949,7.494453430175781
28,0,0.302305278439991,7.595992088317871,7.498742580413818
28,1,0.3020743709771867,7.602352619171143,7.502960205078125
28,2,0.30184321202563413,7.608579158782959,7.507085800170898
28,3,0.30161172438723494,7.614670753479004,7.511112213134766
28,4,0.30138300251987227,7.62073278427124,7.515071868896484
28,5,0.301156705819023,7.62689733505249,7.519075870513916
28,6,0.3009305627633597,7.633214473724365,7.5232744216918945
28,7,0.30070561381640826,7.639616966247559,7.527760982513428
28,8,0.30048378070488024,7.645984172821045,7.532515048980713
28,9,0.30026390501800615,7.652248382568359,7.537440299987793
29,0,0.3000447157633468,7.6584577560424805,7.542434215545654
29,1,0.29982771755149773,7.664719581604004,7.547436237335205
29,2,0.299613559873286,7.671101093292236,7.552421569824219
29,3,0.2994012498350649,7.677574634552002,7.557384490966797
29,4,0.2991910301161633,7.6840434074401855,7.562347888946533
29,5,0.298983819138281,7.690426349639893,7.56736421585083
29,6,0.2987792500345009,7.696710109710693,7.572494983673096
29,7,0.2985770156035309,7.702944278717041,7.577772617340088
29,8,0.29837781245474415,7.709206581115723,7.5831804275512695
29,9,0.29818193095412737,7.715562343597412,7.5886640548706055
30,0,0.29798912853856163,7.7220306396484375,7.594156265258789
30,1,0.2977995649788555,7.728584289550781,7.599602222442627
30,2,0.297613354838152,7.735169887542725,7.604983806610107
30,3,0.29743057481979807,7.741754531860352,7.610349655151367
30,4,0.2972514979063111,7.748333930969238,7.61578369140625
30,5,0.29707622136685474,7.754909515380859,7.621339797973633
30,6,0.29690454526024923,7.761452674865723,7.626984596252441
30,7,0.2967364594472872,7.767918586730957,7.6326189041137695
30,8,0.29657215508285617,7.774280548095703,7.638166904449463
30,9,0.29641162610560756,7.780545234680176,7.64362907409668
31,0,0.296254663532159,7.786737442016602,7.649064064025879
31,1,0.2961012560275691,7.792891025543213,7.6545305252075195
31,2,0.29595138676827015,7.799027442932129,7.660048007965088
31,3,0.29580498444234193,7.805146217346191,7.6656060218811035
31,4,0.2956618188520461,7.811214923858643,7.671173095703125
31,5,0.29552172540441546,7.817193031311035,7.676702976226807
31,6,0.29538462859176784,7.823059558868408,7.682154655456543
31,7,0.2952503662036259,7.828815460205078,7.6875176429748535
31,8,0.2951187747818327,7.834464073181152,7.692817687988281
31,9,0.29498968239869017,7.839993476867676,7.698080539703369
32,0,0.29486287999483407,7.845395088195801,7.703305721282959
32,1,0.2947382946892213,7.850680351257324,7.708470344543457
32,2,0.29461573422637455,7.8558759689331055,7.7135701179504395
32,3,0.29449503898099205,7.861003398895264,7.718613147735596
32,4,0.2943760733301418,7.866062641143799,7.723605632781982
32,5,0.29425871964309036,7.871048450469971,7.7285332679748535
32,6,0.2941428529761754,7.875955104827881,7.733390808105469
32,7,0.29402834819754786,7.8807806968688965,7.738190174102783
32,8,0.2939151256175898,7.885519981384277,7.742942810058594
32,9,0.29380308080496464,7.890174865722656,7.747634410858154
33,0,0.2936920838332643,7.8947529792785645,7.752251148223877
33,1,0.29358209580987915,7.899265289306641,7.756802558898926
33,2,0.2934729824481396,7.903711795806885,7.761316776275635
33,3,0.2933647022722963,7.908092975616455,7.765807151794434
33,4,0.29325716934179324,7.912416934967041,7.770257949829102
33,5,0.2931502789122823,7.916697025299072,7.774646759033203
33,6,0.2930439656595112,7.9209394454956055,7.7789626121521
33,7,0.29293812757057514,7.92514181137085,7.783207893371582
33,8,0.2928326957109394,7.929311275482178,7.787385940551758
33,9,0.29272759086155076,7.933463096618652,7.7915120124816895
34,0,0.2926226794034926,7.9376091957092285,7.795601844787598
34,1,0.2925179059891502,7.94175386428833,7.7996602058410645
34,2,0.29241312904548866,7.945901870727539,7.8036723136901855
34,3,0.2923082798415655,7.950059413909912,7.807620048522949
34,4,0.2922032533283695,7.954222202301025,7.811501502990723
34,5,0.2920979088261013,7.958381175994873,7.8153276443481445
34,6,0.29199213988581163,7.962542533874512,7.819101810455322
34,7,0.2918858254104185,7.96672248840332,7.8228254318237305
34,8,0.2917788501657739,7.970937728881836,7.826501846313477
34,9,0.29167108573811906,7.975193023681641,7.830133438110352
35,0,0.29156238242984533,7.979487419128418,7.8337178230285645
35,1,0.29145264553305505,7.983824253082275,7.837244510650635
35,2,0.2913416932075118,7.988205909729004,7.840712547302246
35,3,0.29122943644975663,7.992639064788818,7.844127655029297
35,4,0.29111574120606354,7.997133731842041,7.847500801086426
35,5,0.29100043554714905,8.00169849395752,7.850833892822266
35,6,0.29088339562157994,8.006338119506836,7.854123592376709
35,7,0.29076448029483726,8.0110502243042,7.857366561889648
35,8,0.2906435621423352,8.015835762023926,7.860565662384033
35,9,0.29052049355661314,8.020694732666016,7.863723278045654
36,0,0.29039510948151726,8.025629997253418,7.866841793060303
36,1,0.29026730767670117,8.030643463134766,7.869923114776611
36,2,0.2901369004769798,8.035737991333008,7.872969627380371
36,3,0.29000379088926653,8.040921211242676,7.875985145568848
36,4,0.28986784763578033,8.04619312286377,7.878971099853516
36,5,0.28972889931161006,8.051553726196289,7.881929874420166
36,6,0.2895868283041275,8.056999206542969,7.884864330291748
36,7,0.28944150527571777,8.062524795532227,7.887779235839844
36,8,0.2892928180090284,8.068131446838379,7.890679836273193
36,9,0.28914064572132003,8.073822975158691,7.893565654754639
37,0,0.2889848547050323,8.07960033416748,7.896441459655762
37,1,0.2888253772596908,8.085458755493164,7.8993144035339355
37,2,0.28866207276355627,8.091390609741211,7.9021897315979
37,3,0.28849489732192035,8.097392082214355,7.90507173538208
37,4,0.28832378040748385,8.103462219238281,7.907966613769531
37,5,0.2881486173394845,8.109600067138672,7.910882472991943
37,6,0.2879693656216107,8.115803718566895,7.91382360458374
37,7,0.2877859751580023,8.12206745147705,7.916794776916504
37,8,0.2875984148589502,8.128387451171875,7.919800758361816
37,9,0.2874066478441687,8.134757041931152,7.922849655151367
38,0,0.2872106239168023,8.141173362731934,7.925950527191162
38,1,0.28701034992428953,8.14763355255127,7.929110050201416
38,2,0.2868057524501266,8.154130935668945,7.932335376739502
38,3,0.2865968349143967,8.160660743713379,7.935634613037109
38,4,0.2863835638873351,8.167219161987305,7.939016342163086
38,5,0.28616583767633474,8.173802375793457,7.942485809326172
38,6,0.28594359094646293,8.18040657043457,7.94605016708374
38,7,0.28571671537725296,8.187029838562012,7.9497151374816895
38,8,0.2854850784917875,8.193669319152832,7.953489780426025
38,9,0.2852484995081288,8.200324058532715,7.957383155822754
39,0,0.2850067295294011,8.206995964050293,7.961401462554932
39,1,0.2847595240818004,8.213687896728516,7.965551853179932
39,2,0.28450650143547396,8.220402717590332,7.969841957092285
39,3,0.2842472909337005,8.227143287658691,7.974278926849365
39,4,0.28398143072029824,8.233915328979492,7.978872299194336
39,5,0.2837083214526117,8.240727424621582,7.983630657196045
39,6,0.2834273403175933,8.24759292602539,7.988557815551758
39,7,0.283137760983838,8.254520416259766,7.993661880493164
39,8,0.2828387684584971,8.261528015136719,7.998950004577637
39,9,0.28252945431117216,8.268628120422363,8.004430770874023
40,0,0.2822087905310866,8.275839805603027,8.010109901428223
40,1,0.2821451050927948,8.281831741333008,8.023772239685059
40,2,0.28186728638700265,8.286240577697754,8.025754928588867
40,3,0.28167262230333934,8.289366722106934,8.026758193969727
40,4,0.28138290249535314,8.292703628540039,8.030224800109863
40,5,0.2811561521130287,8.297022819519043,8.033845901489258
40,6,0.2809562977374733,8.30151653289795,8.038030624389648
40,7,0.28071690982800457,8.306333541870117,8.042435646057129
40,8,0.28046401730997994,8.311272621154785,8.046677589416504
40,9,0.28022254802907287,8.315788269042969,8.050539016723633
41,0,0.2799876303621065,8.320068359375,8.05414867401123
41,1,0.2797427693967631,8.324488639831543,8.057939529418945
41,2,0.27947993343849975,8.329264640808105,8.06226921081543
41,3,0.27921183316942777,8.334613800048828,8.067222595214844
41,4,0.2789487040294817,8.340636253356934,8.072680473327637
41,5,0.2786815584381128,8.347213745117188,8.078399658203125
41,6,0.2784035881612652,8.35404109954834,8.084136962890625
41,7,0.27811815948509366,8.360835075378418,8.089741706848145
41,8,0.2778284691795292,8.367470741271973,8.09514331817627
41,9,0.2775363109230252,8.374005317687988,8.100322723388672
42,0,0.27724166435287634,8.380523681640625,8.105321884155273
42,1,0.2769426119628636,8.387020111083984,8.110243797302246
42,2,0.2766367291441193,8.39340877532959,8.115219116210938
42,3,0.2763241775044959,8.39963436126709,8.120316505432129
42,4,0.27600992090294896,8.405763626098633,8.12552261352539
42,5,0.2756976165176508,8.411949157714844,8.130786895751953
42,6,0.2753854920844653,8.418292999267578,8.136110305786133
42,7,0.2750706176391924,8.424777030944824,8.141578674316406
42,8,0.27475296225826096,8.431316375732422,8.1472749710083
42,9,0.2744359600072762,8.437851905822754,8.153180122375488
43,0,0.27412210218764044,8.444404602050781,8.15917682647705
43,1,0.27381033908853714,8.451021194458008,8.165119171142578
43,2,0.2734994348045653,8.457681655883789,8.17092227935791
43,3,0.2731903201397846,8.46429443359375,8.176597595214844
43,4,0.2728848509597528,8.470765113830566,8.18217945098877
43,5,0.2725838671973335,8.477049827575684,8.187653541564941
43,6,0.2722867161264506,8.483129501342773,8.192987442016602
43,7,0.27199270854214974,8.48898696899414,8.198225975036621
43,8,0.2717021609961293,8.494622230529785,8.203511238098145
43,9,0.2714154859371888,8.500091552734375,8.208970069885254
44,0,0.27113248943694956,8.505486488342285,8.21457290649414
44,1,0.27085298974936645,8.51083755493164,8.220136642456055
44,2,0.2705767032281551,8.516063690185547,8.225467681884766
44,3,0.27030336469901584,8.521036148071289,8.230489730834961
44,4,0.2700325696192546,8.525678634643555,8.235261917114258
44,5,0.26976398596558937,8.529996871948242,8.239911079406738
44,6,0.26949770592788724,8.53404712677002,8.244546890258789
44,7,0.2692334631276332,8.537903785705566,8.249216079711914
44,8,0.26897076639815376,8.541633605957031,8.253900527954102
44,9,0.26870937907357073,8.545269012451172,8.258545875549316
45,0,0.2684492713933889,8.548779487609863,8.263093948364258
45,1,0.26819057080062947,8.552116394042969,8.267521858215332
45,2,0.2679329443308959,8.55526065826416,8.27185344696045
45,3,0.2676760841953293,8.55823802947998,8.276131629943848
45,4,0.2674200330974429,8.561078071594238,8.280387878417969
45,5,0.26716485162682,8.56381607055664,8.28462028503418
45,6,0.2669103866481245,8.566511154174805,8.288811683654785
45,7,0.2666563870779811,8.569211959838867,8.292952537536621
45,8,0.2664028291189302,8.571914672851562,8.297030448913574
45,9,0.266149779185759,8.574579238891602,8.301029205322266
46,0,0.26589704440767836,8.577179908752441,8.304944038391113
46,1,0.2656445681373646,8.57971477508545,8.308798789978027
46,2,0.265392229482301,8.58220386505127,8.31261920928955
46,3,0.26513993563563787,8.584681510925293,8.316408157348633
46,4,0.26488757397697293,8.587191581726074,8.32015323638916
46,5,0.2646349985222639,8.589763641357422,8.323858261108398
46,6,0.2643821962783828,8.59239673614502,8.327529907226562
46,7,0.26412909617367797,8.595067977905273,8.331156730651855
46,8,0.26387553658600893,8.59775161743164,8.334718704223633
46,9,0.2636214902510112,8.600440979003906,8.338221549987793
47,0,0.2633669090907683,8.603165626525879,8.341691017150879
47,1,0.263111848852042,8.605972290039062,8.345139503479004
47,2,0.26285618782942577,8.608885765075684,8.348573684692383
47,3,0.26259993830527695,8.611896514892578,8.351997375488281
47,4,0.26234318920077726,8.614995002746582,8.355411529541016
47,5,0.26208595640450905,8.618175506591797,8.358800888061523
47,6,0.2618282938372599,8.621428489685059,8.362163543701172
47,7,0.2615702931243352,8.624734878540039,8.365517616271973
47,8,0.2613120797548325,8.628090858459473,8.368878364562988
